,last_tool_change,relative_processing_time_deviation
0,True,0.7909331442670069
1,True,0.9440098618083013
2,False,0.7914616276500467
3,True,0.7662634296997339
4,True,0.8871361825818906
5,True,0.876323707530143
6,True,1.1493696398032647
7,True,0.8347230839527295
8,True,1.2213969747562434
9,True,1.0510809411825637
10,False,0.9472346118138734
11,False,0.7636212175851942
12,True,0.8917845657996812
13,True,0.9884523824696968
14,False,1.1288113351626354
15,False,1.0681926035406706
16,False,1.0526123486834524
17,True,0.8976446512315646
18,False,0.8287468856192817
19,False,0.987902021141595
20,True,1.0107078448363822
21,True,1.156162569008529
22,False,0.8079719901085293
23,True,1.157363943423677
24,False,0.9900708366238369
25,False,1.0221729732692704
26,True,0.8754512232789077
27,True,0.903547690570666
28,True,1.0717167690799703
29,True,1.0819829811801627
30,False,0.9528435849728548
31,False,0.888477645115452
32,False,0.996506015300582
33,False,1.0621505739908614
34,False,0.8859856347035272
35,False,0.9222922355913317
36,True,0.8012576567953058
37,True,1.2642889601808907
38,True,0.9920642746297826
39,False,0.9296643327203408
40,True,1.199425936335235
41,True,1.1557187575185375
42,False,1.0039668223971179
43,True,1.1366968686039078
44,False,0.9590142791663488
45,False,0.9127659470059445
46,False,0.9790655948076684
47,False,1.2653992819116997
48,True,0.9755720187771105
49,False,1.0075249608804007
50,False,1.0042574128321564
51,False,1.0212824259960993
52,False,1.1275948984490838
53,True,0.7949379714119197
54,True,1.0016439026618846
55,True,1.0451231653853532
56,False,1.0065498904415577
57,True,1.1787773391514997
58,False,1.102599947336051
59,True,1.1203287581059471
60,True,1.1010960643738996
61,True,1.069404903684267
62,True,0.9593850930728821
63,True,0.9381401550988419
64,False,1.081984732870091
65,False,1.1329992039131511
66,False,1.14961460516592
67,True,0.8754922915095522
68,False,0.8683135066540938
69,True,0.8392160888017244
70,True,1.113418206929499
71,False,0.845684389224054
72,False,0.8675850711437592
73,False,1.0180424494627682
74,False,1.0418779904142677
75,False,1.007841327389641
76,False,0.9650309260707048
77,False,0.9455961718597696
78,False,0.8368138775493195
79,False,0.91573955328831
80,False,1.114839402289416
81,False,1.0661879124917482
82,False,0.8629235158851367
83,True,1.167220565625434
84,True,1.170298473293219
85,False,1.0527682144845836
86,False,1.1128441811271035
87,True,1.0579716517173043
88,False,0.9393865164861018
89,False,1.0109437135414594
90,False,1.1667526192042639
91,True,0.967373911540411
92,True,1.1173643722548765
93,False,1.1077997612859174
94,True,1.0758749935604455
95,True,1.142618856522154
96,True,1.0237702694246487
97,False,0.9540946628677974
98,False,0.9472201209841036
99,True,0.806591698716494
100,False,0.9529275255956342
101,True,1.1517596066197144
102,False,0.9694536634143253
103,False,1.0590976132647756
104,False,0.9500878699307849
105,True,0.9620584615306371
106,False,0.8598691409056
107,True,0.9781677467044625
108,True,1.1260998410849068
109,True,1.0012120362477215
110,False,0.9618686943837699
111,True,0.7555180991256394
112,False,0.9052131674480606
113,False,1.107452770289806
114,False,1.034921759710276
115,False,0.8841696202557895
116,False,1.0409066213500096
117,True,0.9126767435005438
118,True,0.8650581689402105
119,False,1.1312008430395637
120,False,1.0619486660323307
121,False,0.9956888966299597
122,True,0.7212536511645363
123,False,0.9259336326123256
124,True,1.053428834151345
125,True,1.2112570199036667
126,False,1.11804015789036
127,True,0.867554265069137
128,True,1.0693416609289357
129,False,0.9512832019214319
130,True,0.8917896270172825
131,True,0.8563305446263763
132,False,0.9896280717203315
133,False,0.9101901833803323
134,False,1.0844919842067722
135,True,0.9855184212803494
136,True,0.5985240389136554
137,False,0.9823165826974899
138,False,0.8763215919794598
139,True,1.07630290792091
140,False,1.0274412741359085
141,False,1.135813846476355
142,False,1.0586072953418189
143,True,0.9030446387876937
144,True,0.8535651029457192
145,False,0.8827313053214929
146,False,1.0008993292959871
147,False,0.8306139627178237
148,True,1.1219762665158783
149,False,0.9955864453548238
150,True,1.00842268149928
151,True,1.088200680309511
152,True,1.0919954479765563
153,False,1.0041730395538209
154,True,1.0958362673203723
155,False,0.8375891678905807
156,True,1.2112775152552642
157,False,0.7666266339556924
158,True,0.8430939047041843
159,True,0.7528548365500843
160,False,1.0597120128831858
161,False,0.8048707801872834
162,False,0.9530116556831099
163,True,1.0795219765179085
164,False,0.9263041207058459
165,True,0.8509371670002177
166,True,1.008285775379263
167,True,1.2724766566928274
168,True,1.0128068023901673
169,True,0.9779164045742592
170,True,1.203940099977322
171,False,1.0288928848502932
172,True,1.179183611150684
173,True,1.0786648806114303
174,False,0.8619928446686413
175,False,1.01758624316359
176,False,0.7401626641659753
177,True,1.0431012682161303
178,True,0.9527909019466747
179,False,1.1296579926768837
180,True,0.9353772278860881
181,False,1.0672808661681503
182,False,1.0334615880894964
183,True,0.9354851120643748
184,True,1.0555064953261413
185,True,0.8428353564474835
186,True,0.9029516929056265
187,True,0.7215331344380344
188,True,0.9943081457760965
189,True,0.9834345679514566
190,True,1.2440355278917763
191,True,1.1674135629041353
192,True,1.0516727723560488
193,False,1.0683302185786592
194,True,0.9266565397119543
195,True,1.100364292383884
196,True,0.7992775538003871
197,False,0.9169255573775248
198,False,1.0760771468848696
199,True,0.9897607044930729
200,True,0.9570868084681203
201,False,1.129228062526195
202,True,0.905162256081515
203,False,0.9358045128415685
204,True,0.9552922011254403
205,False,1.0285866351818496
206,False,1.0687094850356842
207,False,0.9108874154178862
208,False,0.9755778165085754
