,0,1
0,p2,1
1,p1,1
2,p4,1
3,p2,2
4,p3,1
5,p1,2
6,p4,1
7,p4,2
8,p3,1
9,p3,2
10,p4,1
11,p4,2
12,p3,1
13,p3,2
14,p2,1
15,p4,2
16,p3,1
17,p3,2
18,p2,1
19,p2,2
20,p1,1
21,p3,2
22,p1,1
23,p4,1
24,p1,2
25,p1,1
26,p2,2
27,p4,1
28,p1,2
29,p1,1
30,p4,2
31,p4,1
32,p1,2
33,p3,1
34,p4,2
35,p1,1
36,p4,1
37,p1,2
38,p3,2
39,p4,2
40,p4,1
41,p4,2
42,p1,1
43,p1,2
44,p4,1
45,p4,2
46,p1,1
47,p1,2
48,p4,1
49,p1,1
50,p4,2
51,p1,2
52,p4,1
53,p4,2
54,p1,1
55,p1,2
56,p2,1
57,p4,2
58,p3,1
59,p1,2
60,p2,1
61,p1,1
62,p2,2
63,p3,2
64,p2,1
65,p3,1
66,p2,2
67,p1,2
68,p2,1
69,p1,1
70,p2,2
71,p3,2
72,p2,1
73,p2,2
74,p1,1
75,p1,2
76,p2,1
77,p2,2
78,p1,1
79,p1,2
80,p3,1
81,p1,2
82,p2,1
83,p2,2
84,p1,1
85,p3,2
86,p3,1
87,p1,2
88,p4,1
89,p2,2
90,p1,1
91,p3,2
92,p2,1
93,p4,2
94,p1,2
95,p4,1
96,p2,2
97,p2,1
98,p4,2
99,p2,2
