,0,1
0,p1,1
1,p4,1
2,p1,1
3,p1,2
4,p2,1
5,p4,2
6,p3,1
7,p1,2
8,p2,1
9,p2,2
10,p3,1
11,p3,2
12,p2,1
13,p2,2
14,p3,1
15,p3,2
16,p2,1
17,p2,2
18,p1,1
19,p2,1
20,p3,2
21,p2,2
22,p3,1
23,p1,2
24,p4,1
25,p2,2
26,p1,1
27,p3,2
28,p3,1
29,p4,1
30,p1,2
31,p4,2
32,p1,1
33,p3,2
34,p4,1
35,p4,2
36,p3,1
37,p1,2
38,p1,1
39,p3,2
40,p2,1
41,p1,1
42,p4,2
43,p1,2
44,p3,1
45,p1,2
46,p2,1
47,p3,1
48,p2,2
49,p3,2
50,p4,1
51,p3,1
52,p2,2
53,p3,2
54,p1,1
55,p3,2
56,p2,1
57,p4,2
58,p1,1
59,p1,2
60,p4,1
61,p2,2
62,p4,1
63,p4,2
64,p3,1
65,p1,2
66,p2,1
67,p4,2
68,p3,1
69,p3,2
70,p2,1
71,p2,2
72,p1,1
73,p3,2
74,p3,1
75,p1,2
76,p2,1
77,p2,2
78,p1,1
79,p3,2
80,p4,1
81,p2,2
82,p3,1
83,p1,2
84,p3,2
85,p4,1
86,p4,2
87,p4,1
88,p4,2
89,p4,1
90,p4,2
91,p4,1
92,p4,2
93,p2,1
94,p4,2
95,p4,1
96,p2,2
97,p4,1
98,p4,2
99,p4,2
