,0,1
0,p4,1
1,p1,1
2,p1,1
3,p1,2
4,p4,1
5,p4,2
6,p4,1
7,p4,2
8,p3,1
9,p2,1
10,p1,2
11,p4,2
12,p3,1
13,p4,1
14,p3,2
15,p1,1
16,p4,1
17,p2,2
18,p3,2
19,p1,1
20,p4,2
21,p4,1
22,p3,1
23,p1,2
24,p2,1
25,p4,2
26,p1,1
27,p1,2
28,p4,1
29,p4,2
30,p3,1
31,p3,2
32,p1,1
33,p2,1
34,p2,2
35,p3,1
36,p1,2
37,p2,1
38,p3,2
39,p1,1
40,p4,2
41,p2,1
42,p3,1
43,p1,2
44,p2,1
45,p2,2
46,p2,1
47,p3,2
48,p3,1
49,p2,2
50,p4,1
51,p1,2
52,p3,1
53,p4,1
54,p2,2
55,p3,1
56,p2,2
57,p4,1
58,p3,2
59,p2,1
60,p1,1
61,p2,2
62,p3,2
63,p2,1
64,p1,1
65,p4,2
66,p3,2
67,p4,2
68,p1,1
69,p2,1
70,p4,2
71,p2,1
72,p3,2
73,p3,1
74,p2,2
75,p3,1
76,p1,2
77,p2,1
78,p1,2
79,p3,1
80,p4,1
81,p2,2
82,p1,1
83,p2,2
84,p4,1
85,p1,1
86,p1,2
87,p2,1
88,p3,2
89,p4,1
90,p2,2
91,p3,2
92,p2,2
93,p3,2
94,p4,2
95,p1,2
96,p4,2
97,p1,2
98,p2,2
99,p4,2
