,0,1
0,p1,1
1,p2,1
2,p3,1
3,p1,2
4,p4,1
5,p2,2
6,p3,1
7,p3,2
8,p4,1
9,p1,1
10,p4,2
11,p3,2
12,p4,1
13,p3,1
14,p4,2
15,p1,2
16,p4,1
17,p4,2
18,p1,1
19,p3,2
20,p2,1
21,p1,1
22,p4,2
23,p1,2
24,p2,1
25,p2,2
26,p1,1
27,p1,2
28,p1,1
29,p1,2
30,p4,1
31,p2,2
32,p1,1
33,p1,2
34,p2,1
35,p4,2
36,p3,1
37,p1,2
38,p2,1
39,p2,2
40,p3,1
41,p3,2
42,p3,1
43,p3,2
44,p2,1
45,p2,2
46,p2,1
47,p2,2
48,p3,1
49,p3,2
50,p2,1
51,p3,1
52,p2,2
53,p3,2
54,p2,1
55,p2,2
56,p1,1
57,p2,1
58,p3,2
59,p2,1
60,p1,1
61,p2,2
62,p4,1
63,p2,2
64,p2,1
65,p1,2
66,p1,1
67,p2,2
68,p1,1
69,p4,2
70,p4,1
71,p1,2
72,p1,2
73,p1,1
74,p2,2
75,p4,1
76,p1,2
77,p1,1
78,p2,1
79,p4,2
80,p1,2
81,p3,1
82,p4,1
83,p4,2
84,p1,2
85,p4,1
86,p2,2
87,p3,2
88,p2,1
89,p4,2
90,p4,2
91,p4,1
92,p2,2
93,p4,1
94,p4,2
95,p2,1
96,p4,2
97,p4,1
98,p2,2
99,p4,2
