,0,1
0,p3,1
1,p4,1
2,p1,1
3,p3,2
4,p4,1
5,p4,2
6,p3,1
7,p1,2
8,p4,1
9,p4,2
10,p3,1
11,p3,2
12,p2,1
13,p4,2
14,p1,1
15,p3,2
16,p2,1
17,p2,2
18,p4,1
19,p1,1
20,p2,2
21,p2,1
22,p1,2
23,p3,1
24,p4,2
25,p1,2
26,p2,1
27,p2,2
28,p3,1
29,p3,2
30,p4,1
31,p2,2
32,p1,1
33,p3,2
34,p1,1
35,p1,2
36,p4,1
37,p4,2
38,p3,1
39,p1,2
40,p2,1
41,p4,2
42,p3,1
43,p3,2
44,p2,1
45,p2,2
46,p1,1
47,p3,2
48,p4,1
49,p2,2
50,p1,1
51,p1,2
52,p2,1
53,p4,2
54,p3,1
55,p1,2
56,p2,1
57,p2,2
58,p1,1
59,p4,1
60,p3,2
61,p3,1
62,p2,2
63,p2,1
64,p3,1
65,p1,2
66,p3,1
67,p4,2
68,p2,1
69,p3,2
70,p1,1
71,p3,2
72,p4,1
73,p2,2
74,p1,1
75,p3,2
76,p2,2
77,p2,1
78,p3,1
79,p1,2
80,p4,2
81,p1,1
82,p1,2
83,p3,1
84,p2,1
85,p3,2
86,p3,1
87,p1,2
88,p2,2
89,p2,1
90,p3,2
91,p2,2
92,p2,1
93,p3,2
94,p2,2
95,p4,1
96,p2,2
97,p2,1
98,p4,2
99,p2,2
