,0,1
0,p3,1
1,p2,1
2,p3,1
3,p3,2
4,p4,1
5,p2,2
6,p2,1
7,p4,2
8,p1,1
9,p3,2
10,p4,1
11,p2,2
12,p4,1
13,p4,2
14,p3,1
15,p1,2
16,p1,1
17,p3,2
18,p4,1
19,p4,2
20,p2,1
21,p4,2
22,p4,1
23,p3,1
24,p2,2
25,p4,1
26,p1,2
27,p1,1
28,p4,2
29,p3,2
30,p1,1
31,p4,1
32,p1,2
33,p3,1
34,p4,2
35,p1,2
36,p2,1
37,p1,1
38,p4,2
39,p4,1
40,p3,2
41,p2,2
42,p1,1
43,p1,2
44,p4,1
45,p4,2
46,p4,1
47,p4,2
48,p1,1
49,p1,2
50,p4,1
51,p4,2
52,p2,1
53,p4,2
54,p3,1
55,p1,2
56,p4,1
57,p2,2
58,p1,1
59,p3,2
60,p4,1
61,p4,2
62,p3,1
63,p1,2
64,p2,1
65,p4,2
66,p3,1
67,p2,1
68,p3,2
69,p4,1
70,p2,2
71,p3,1
72,p2,2
73,p3,2
74,p1,1
75,p2,1
76,p3,2
77,p4,2
78,p2,2
79,p3,1
80,p1,2
81,p3,1
82,p3,2
83,p1,1
84,p3,2
85,p3,1
86,p1,2
87,p3,1
88,p3,2
89,p1,1
90,p3,2
91,p3,1
92,p1,2
93,p1,1
94,p3,2
95,p1,1
96,p1,2
97,p3,1
98,p1,2
99,p3,2
