,0,1
0,p2,1
1,p1,1
2,p4,1
3,p2,2
4,p3,1
5,p3,1
6,p1,2
7,p2,1
8,p1,1
9,p3,2
10,p4,2
11,p3,2
12,p2,1
13,p1,1
14,p2,2
15,p2,1
16,p1,2
17,p2,2
18,p1,1
19,p4,1
20,p1,2
21,p2,1
22,p2,2
23,p3,1
24,p4,1
25,p4,2
26,p1,2
27,p1,1
28,p2,2
29,p4,1
30,p3,2
31,p4,2
32,p1,1
33,p1,2
34,p2,1
35,p4,2
36,p3,1
37,p1,2
38,p2,1
39,p3,1
40,p2,2
41,p4,1
42,p3,2
43,p2,2
44,p2,1
45,p4,2
46,p3,1
47,p4,1
48,p3,2
49,p3,1
50,p2,1
51,p2,2
52,p1,1
53,p3,2
54,p4,1
55,p4,2
56,p3,1
57,p2,1
58,p3,1
59,p3,2
60,p2,1
61,p2,2
62,p1,1
63,p1,2
64,p4,2
65,p3,2
66,p4,1
67,p2,2
68,p1,1
69,p3,2
70,p4,1
71,p2,2
72,p1,1
73,p1,2
74,p4,1
75,p4,2
76,p1,1
77,p4,1
78,p1,2
79,p3,1
80,p2,1
81,p4,2
82,p2,1
83,p1,2
84,p3,1
85,p4,2
86,p4,1
87,p1,2
88,p4,1
89,p4,2
90,p4,1
91,p2,2
92,p3,2
93,p2,2
94,p2,1
95,p4,2
96,p3,2
97,p4,2
98,p4,2
99,p2,2
