,0,1
0,p2,1
1,p3,1
2,p4,1
3,p2,2
4,p3,1
5,p3,2
6,p2,1
7,p4,2
8,p3,1
9,p3,2
10,p2,1
11,p2,2
12,p3,1
13,p3,2
14,p1,1
15,p3,2
16,p4,1
17,p2,2
18,p4,1
19,p4,2
20,p1,1
21,p1,2
22,p3,1
23,p1,2
24,p4,1
25,p4,2
26,p1,1
27,p4,1
28,p3,2
29,p4,2
30,p3,1
31,p4,1
32,p1,2
33,p4,2
34,p4,1
35,p4,2
36,p1,1
37,p3,2
38,p2,1
39,p1,1
40,p4,2
41,p1,2
42,p1,1
43,p1,2
44,p4,1
45,p2,2
46,p1,1
47,p1,2
48,p1,1
49,p1,2
50,p2,1
51,p4,2
52,p2,1
53,p2,2
54,p1,1
55,p1,2
56,p2,1
57,p2,2
58,p1,1
59,p1,2
60,p2,1
61,p2,2
62,p3,1
63,p1,2
64,p2,1
65,p2,2
66,p3,1
67,p3,2
68,p2,1
69,p2,2
70,p3,1
71,p3,2
72,p2,1
73,p2,2
74,p1,1
75,p3,2
76,p2,1
77,p3,1
78,p2,2
79,p4,1
80,p3,1
81,p1,2
82,p4,1
83,p3,1
84,p2,2
85,p1,1
86,p3,2
87,p2,1
88,p4,2
89,p3,2
90,p1,1
91,p3,2
92,p3,1
93,p4,2
94,p1,2
95,p2,2
96,p1,1
97,p1,2
98,p3,2
99,p1,2
