,0,1
0,p3,1
1,p4,1
2,p2,1
3,p4,2
4,p1,1
5,p3,2
6,p1,1
7,p4,1
8,p1,2
9,p2,2
10,p2,1
11,p4,2
12,p3,1
13,p1,2
14,p2,1
15,p2,2
16,p1,1
17,p3,2
18,p2,1
19,p3,1
20,p2,2
21,p4,1
22,p1,2
23,p3,1
24,p2,1
25,p2,2
26,p3,2
27,p3,1
28,p4,2
29,p3,2
30,p2,1
31,p1,1
32,p2,2
33,p3,2
34,p3,1
35,p1,2
36,p2,1
37,p2,2
38,p1,1
39,p3,2
40,p3,1
41,p1,2
42,p2,1
43,p2,2
44,p3,1
45,p4,1
46,p3,2
47,p1,1
48,p2,2
49,p4,1
50,p3,2
51,p3,1
52,p4,2
53,p1,2
54,p4,1
55,p3,1
56,p4,2
57,p3,1
58,p2,1
59,p3,2
60,p3,1
61,p3,2
62,p4,2
63,p1,1
64,p2,1
65,p3,2
66,p2,1
67,p3,2
68,p3,1
69,p2,2
70,p2,2
71,p1,2
72,p3,1
73,p4,1
74,p3,2
75,p2,1
76,p3,1
77,p2,2
78,p2,1
79,p4,2
80,p3,2
81,p3,1
82,p2,1
83,p2,2
84,p2,1
85,p3,2
86,p1,1
87,p1,1
88,p2,2
89,p2,2
90,p4,1
91,p3,2
92,p2,1
93,p1,2
94,p2,2
95,p1,2
96,p2,1
97,p4,2
98,p2,2
99,p2,2
