,0,1
0,p1,1
1,p4,1
2,p2,1
3,p4,2
4,p3,1
5,p1,2
6,p4,1
7,p2,2
8,p1,1
9,p3,2
10,p4,1
11,p4,2
12,p4,1
13,p1,1
14,p4,2
15,p3,1
16,p2,1
17,p1,2
18,p1,2
19,p4,2
20,p3,1
21,p3,2
22,p2,1
23,p2,2
24,p3,1
25,p3,2
26,p2,1
27,p1,1
28,p2,2
29,p2,1
30,p3,1
31,p3,2
32,p2,2
33,p3,1
34,p1,2
35,p4,1
36,p3,2
37,p2,1
38,p2,2
39,p1,1
40,p4,2
41,p4,1
42,p3,2
43,p2,2
44,p3,1
45,p2,1
46,p1,2
47,p4,2
48,p2,1
49,p3,1
50,p2,2
51,p3,2
52,p3,1
53,p4,1
54,p3,2
55,p4,1
56,p2,2
57,p3,1
58,p4,2
59,p3,2
60,p2,1
61,p1,1
62,p4,2
63,p2,1
64,p1,1
65,p3,2
66,p2,2
67,p4,1
68,p1,2
69,p1,1
70,p2,1
71,p2,2
72,p2,1
73,p3,1
74,p1,2
75,p4,1
76,p4,2
77,p2,1
78,p1,1
79,p2,2
80,p1,2
81,p1,1
82,p2,1
83,p2,2
84,p4,1
85,p4,2
86,p3,1
87,p3,2
88,p1,1
89,p1,2
90,p1,1
91,p2,2
92,p3,1
93,p2,2
94,p1,2
95,p4,2
96,p3,2
97,p1,2
98,p1,2
99,p3,2
