,0,1
0,p2,1
1,p3,1
2,p4,1
3,p2,2
4,p3,1
5,p3,2
6,p4,1
7,p4,2
8,p3,1
9,p3,2
10,p2,1
11,p4,2
12,p1,1
13,p3,2
14,p1,1
15,p2,1
16,p1,2
17,p4,1
18,p3,1
19,p2,2
20,p2,1
21,p2,2
22,p1,1
23,p1,2
24,p4,2
25,p2,1
26,p3,1
27,p3,2
28,p4,1
29,p2,2
30,p1,1
31,p1,2
32,p2,2
33,p3,1
34,p2,1
35,p3,2
36,p1,2
37,p1,1
38,p4,2
39,p2,1
40,p3,1
41,p3,2
42,p3,1
43,p2,1
44,p2,2
45,p1,2
46,p2,1
47,p3,1
48,p3,2
49,p2,2
50,p1,1
51,p4,1
52,p2,2
53,p3,2
54,p1,1
55,p4,1
56,p3,2
57,p2,2
58,p3,1
59,p1,2
60,p4,1
61,p1,1
62,p4,2
63,p3,1
64,p1,2
65,p2,1
66,p3,1
67,p4,2
68,p3,2
69,p4,1
70,p1,2
71,p4,2
72,p1,1
73,p2,1
74,p3,2
75,p3,1
76,p2,2
77,p4,1
78,p3,2
79,p1,1
80,p2,1
81,p4,2
82,p3,1
83,p1,1
84,p1,2
85,p4,1
86,p2,2
87,p2,1
88,p3,1
89,p3,2
90,p4,2
91,p1,1
92,p1,2
93,p3,2
94,p2,2
95,p4,2
96,p1,2
97,p2,2
98,p3,2
99,p1,2
