,0,1
0,p4,1
1,p1,1
2,p4,1
3,p4,2
4,p1,1
5,p1,2
6,p1,1
7,p1,2
8,p2,1
9,p4,2
10,p3,1
11,p1,2
12,p3,1
13,p3,2
14,p4,1
15,p1,1
16,p2,2
17,p4,1
18,p3,2
19,p4,1
20,p4,2
21,p1,1
22,p4,2
23,p4,1
24,p1,2
25,p4,2
26,p3,1
27,p2,1
28,p1,2
29,p4,2
30,p4,1
31,p1,1
32,p2,2
33,p3,2
34,p4,1
35,p4,2
36,p1,1
37,p1,2
38,p1,1
39,p1,2
40,p2,1
41,p4,2
42,p2,1
43,p2,2
44,p1,1
45,p1,2
46,p2,1
47,p2,2
48,p3,1
49,p1,2
50,p2,1
51,p2,2
52,p1,1
53,p3,2
54,p4,1
55,p2,2
56,p3,1
57,p1,2
58,p3,1
59,p3,2
60,p2,1
61,p4,2
62,p3,1
63,p3,2
64,p3,1
65,p2,1
66,p3,2
67,p1,1
68,p4,1
69,p2,2
70,p3,1
71,p3,2
72,p2,2
73,p4,1
74,p1,2
75,p3,1
76,p4,2
77,p1,1
78,p3,2
79,p4,1
80,p3,2
81,p2,1
82,p4,2
83,p1,2
84,p2,1
85,p4,2
86,p2,1
87,p2,2
88,p2,2
89,p4,1
90,p2,2
91,p4,1
92,p4,2
93,p4,1
94,p4,2
95,p4,1
96,p4,2
97,p2,1
98,p4,2
99,p2,2
