,0,1
0,p4,1
1,p1,1
2,p4,1
3,p4,2
4,p1,1
5,p4,1
6,p1,2
7,p4,2
8,p3,1
9,p1,2
10,p2,1
11,p4,2
12,p3,1
13,p3,2
14,p4,1
15,p2,2
16,p4,1
17,p4,2
18,p1,1
19,p3,2
20,p4,1
21,p4,2
22,p1,1
23,p2,1
24,p1,2
25,p3,1
26,p4,2
27,p4,1
28,p1,2
29,p1,1
30,p2,2
31,p3,1
32,p3,2
33,p2,1
34,p1,1
35,p1,2
36,p2,1
37,p4,2
38,p3,2
39,p3,1
40,p2,2
41,p2,1
42,p1,1
43,p1,2
44,p2,1
45,p2,2
46,p3,1
47,p3,2
48,p2,1
49,p2,2
50,p4,1
51,p3,1
52,p1,2
53,p2,2
54,p4,1
55,p3,1
56,p2,2
57,p3,2
58,p3,1
59,p4,1
60,p4,2
61,p2,1
62,p3,2
63,p1,1
64,p3,2
65,p1,1
66,p2,1
67,p4,2
68,p1,1
69,p4,2
70,p3,1
71,p2,1
72,p3,2
73,p3,1
74,p1,2
75,p2,1
76,p2,2
77,p1,2
78,p3,1
79,p1,2
80,p1,1
81,p2,1
82,p2,2
83,p3,2
84,p4,1
85,p1,1
86,p2,2
87,p3,2
88,p4,1
89,p3,2
90,p2,2
91,p2,2
92,p2,1
93,p1,2
94,p4,1
95,p1,2
96,p4,2
97,p4,2
98,p2,2
99,p4,2
