,0,1
0,p1,1
1,p4,1
2,p1,1
3,p1,2
4,p2,1
5,p4,1
6,p4,2
7,p3,1
8,p2,2
9,p1,2
10,p4,1
11,p1,1
12,p4,2
13,p3,2
14,p3,1
15,p1,2
16,p2,1
17,p4,2
18,p1,1
19,p3,2
20,p4,1
21,p2,2
22,p3,1
23,p1,2
24,p4,1
25,p4,2
26,p1,1
27,p3,2
28,p2,1
29,p4,2
30,p1,1
31,p4,1
32,p1,1
33,p1,2
34,p3,1
35,p2,2
36,p3,1
37,p1,2
38,p4,1
39,p1,1
40,p1,2
41,p3,2
42,p1,1
43,p4,2
44,p2,1
45,p3,2
46,p1,1
47,p1,2
48,p2,1
49,p4,2
50,p1,1
51,p4,1
52,p1,2
53,p2,2
54,p1,2
55,p4,1
56,p3,1
57,p2,2
58,p4,1
59,p4,2
60,p1,1
61,p1,2
62,p3,1
63,p4,2
64,p4,1
65,p3,2
66,p1,1
67,p1,2
68,p4,1
69,p4,2
70,p3,2
71,p1,1
72,p4,2
73,p2,1
74,p1,2
75,p1,1
76,p2,1
77,p4,2
78,p1,1
79,p1,2
80,p2,2
81,p4,1
82,p1,2
83,p1,2
84,p4,1
85,p2,2
86,p4,2
87,p2,1
88,p4,2
89,p4,1
90,p2,2
91,p2,1
92,p4,2
93,p2,1
94,p2,2
95,p2,1
96,p2,2
97,p2,1
98,p2,2
99,p2,2
