,0,1
0,p1,1
1,p4,1
2,p4,1
3,p4,2
4,p3,1
5,p1,2
6,p1,1
7,p3,2
8,p2,1
9,p4,2
10,p1,1
11,p4,1
12,p1,2
13,p3,1
14,p2,2
15,p2,1
16,p1,2
17,p4,2
18,p4,1
19,p2,2
20,p1,1
21,p3,2
22,p2,1
23,p4,2
24,p2,1
25,p2,2
26,p4,1
27,p2,2
28,p1,1
29,p1,2
30,p1,1
31,p4,1
32,p1,2
33,p4,2
34,p3,1
35,p2,1
36,p1,2
37,p1,1
38,p4,2
39,p3,2
40,p4,1
41,p2,2
42,p1,1
43,p1,2
44,p4,1
45,p4,2
46,p4,1
47,p4,2
48,p3,1
49,p1,2
50,p1,1
51,p3,2
52,p2,1
53,p4,2
54,p1,1
55,p4,1
56,p1,2
57,p2,2
58,p1,1
59,p1,2
60,p2,1
61,p4,2
62,p1,1
63,p4,1
64,p1,2
65,p2,2
66,p3,1
67,p1,2
68,p2,1
69,p4,2
70,p3,1
71,p3,2
72,p4,1
73,p2,2
74,p3,1
75,p3,2
76,p2,1
77,p4,2
78,p4,1
79,p2,2
80,p3,1
81,p3,2
82,p4,1
83,p3,1
84,p4,2
85,p3,2
86,p3,1
87,p3,2
88,p2,1
89,p4,2
90,p4,1
91,p2,2
92,p4,1
93,p3,2
94,p4,2
95,p4,1
96,p4,2
97,p2,1
98,p4,2
99,p2,2
