,0,1
0,p3,1
1,p2,1
2,p4,1
3,p2,2
4,p3,1
5,p3,2
6,p2,1
7,p4,2
8,p3,1
9,p3,2
10,p4,1
11,p2,2
12,p1,1
13,p3,2
14,p2,1
15,p4,2
16,p2,1
17,p2,2
18,p1,1
19,p1,2
20,p4,1
21,p2,2
22,p3,1
23,p2,1
24,p1,2
25,p4,2
26,p3,1
27,p3,2
28,p4,1
29,p2,2
30,p3,1
31,p4,1
32,p3,2
33,p2,1
34,p4,2
35,p1,1
36,p4,2
37,p4,1
38,p3,2
39,p3,1
40,p2,2
41,p2,1
42,p1,2
43,p4,2
44,p4,1
45,p3,1
46,p2,2
47,p4,1
48,p3,2
49,p1,1
50,p4,2
51,p4,1
52,p3,2
53,p1,1
54,p4,1
55,p4,2
56,p1,2
57,p3,1
58,p2,1
59,p4,2
60,p1,2
61,p3,1
62,p2,1
63,p4,2
64,p3,2
65,p3,1
66,p4,1
67,p2,2
68,p3,2
69,p2,1
70,p3,1
71,p2,2
72,p4,1
73,p4,2
74,p3,2
75,p2,1
76,p3,1
77,p2,2
78,p4,2
79,p1,1
80,p3,2
81,p2,2
82,p3,2
83,p1,1
84,p1,2
85,p1,1
86,p1,2
87,p1,1
88,p1,2
89,p1,1
90,p1,2
91,p1,1
92,p1,2
93,p1,1
94,p1,2
95,p3,1
96,p1,2
97,p1,1
98,p3,2
99,p1,2
