,0,1
0,p1,1
1,p2,1
2,p1,1
3,p1,2
4,p2,1
5,p1,1
6,p2,2
7,p1,1
8,p1,2
9,p1,2
10,p3,1
11,p2,1
12,p1,2
13,p4,1
14,p2,2
15,p3,1
16,p2,2
17,p3,2
18,p4,1
19,p4,2
20,p1,1
21,p3,2
22,p2,1
23,p4,2
24,p1,1
25,p1,2
26,p2,1
27,p2,2
28,p1,1
29,p1,2
30,p2,1
31,p2,2
32,p3,1
33,p1,2
34,p3,1
35,p4,1
36,p3,2
37,p2,1
38,p3,1
39,p2,2
40,p4,2
41,p4,1
42,p3,2
43,p3,1
44,p4,1
45,p2,2
46,p3,2
47,p4,1
48,p3,1
49,p4,2
50,p1,1
51,p4,2
52,p2,1
53,p3,2
54,p1,1
55,p3,2
56,p2,1
57,p4,2
58,p3,1
59,p1,2
60,p1,1
61,p2,1
62,p2,2
63,p1,1
64,p1,2
65,p3,2
66,p2,1
67,p2,2
68,p3,1
69,p1,2
70,p2,2
71,p4,1
72,p3,1
73,p1,2
74,p2,2
75,p4,1
76,p3,2
77,p1,1
78,p4,2
79,p2,1
80,p3,2
81,p3,1
82,p4,2
83,p4,1
84,p1,2
85,p3,1
86,p2,2
87,p2,1
88,p3,2
89,p4,2
90,p2,1
91,p3,2
92,p2,2
93,p4,1
94,p2,2
95,p4,1
96,p4,2
97,p4,1
98,p4,2
99,p4,2
