,0,1
0,p2,1
1,p1,1
2,p4,1
3,p3,1
4,p2,2
5,p2,1
6,p1,1
7,p1,2
8,p4,2
9,p2,1
10,p1,1
11,p3,2
12,p2,2
13,p3,1
14,p1,2
15,p4,1
16,p1,2
17,p3,1
18,p2,2
19,p3,1
20,p2,1
21,p3,2
22,p1,1
23,p3,2
24,p2,1
25,p4,2
26,p3,2
27,p1,1
28,p2,1
29,p2,2
30,p1,1
31,p2,1
32,p1,2
33,p4,1
34,p2,2
35,p1,1
36,p1,2
37,p4,1
38,p2,2
39,p2,2
40,p3,1
41,p2,1
42,p1,2
43,p3,1
44,p2,1
45,p4,1
46,p4,2
47,p3,1
48,p1,2
49,p2,1
50,p4,2
51,p3,2
52,p3,1
53,p4,1
54,p2,2
55,p2,2
56,p1,1
57,p3,2
58,p4,1
59,p4,2
60,p4,1
61,p3,2
62,p2,2
63,p1,1
64,p3,2
65,p2,1
66,p4,2
67,p4,2
68,p1,1
69,p1,2
70,p4,2
71,p2,1
72,p1,2
73,p1,1
74,p2,2
75,p1,2
76,p4,1
77,p2,2
78,p1,1
79,p4,1
80,p1,2
81,p4,2
82,p2,1
83,p3,1
84,p4,2
85,p2,1
86,p1,2
87,p4,1
88,p2,2
89,p1,1
90,p2,2
91,p3,2
92,p1,1
93,p4,2
94,p1,2
95,p1,1
96,p1,2
97,p1,1
98,p1,2
99,p1,2
