,0,1
0,p3,1
1,p2,1
2,p4,1
3,p2,2
4,p3,1
5,p4,1
6,p3,2
7,p2,1
8,p4,2
9,p3,1
10,p4,2
11,p3,2
12,p3,1
13,p4,1
14,p3,2
15,p2,2
16,p2,1
17,p3,1
18,p4,1
19,p4,2
20,p3,2
21,p2,1
22,p2,2
23,p1,1
24,p4,2
25,p2,1
26,p3,2
27,p2,2
28,p3,1
29,p4,1
30,p1,2
31,p2,2
32,p3,1
33,p3,2
34,p2,1
35,p4,2
36,p1,1
37,p3,2
38,p2,1
39,p2,2
40,p3,1
41,p1,2
42,p4,1
43,p2,2
44,p1,1
45,p2,1
46,p3,2
47,p2,1
48,p3,1
49,p4,2
50,p2,2
51,p1,2
52,p2,1
53,p3,1
54,p2,2
55,p4,1
56,p3,1
57,p3,2
58,p3,1
59,p2,2
60,p3,1
61,p4,1
62,p3,2
63,p2,1
64,p3,2
65,p1,1
66,p3,2
67,p4,2
68,p4,1
69,p1,1
70,p4,2
71,p2,1
72,p3,2
73,p3,1
74,p2,1
75,p2,2
76,p3,1
77,p1,2
78,p4,1
79,p4,2
80,p1,2
81,p4,1
82,p2,2
83,p2,1
84,p3,2
85,p2,2
86,p2,1
87,p4,2
88,p3,2
89,p4,2
90,p2,1
91,p2,2
92,p2,1
93,p2,2
94,p2,1
95,p2,2
96,p2,2
97,p2,1
98,p2,2
99,p2,2
