,0,1
0,p1,1
1,p2,1
2,p3,1
3,p1,2
4,p4,1
5,p2,2
6,p2,1
7,p4,2
8,p4,1
9,p2,2
10,p1,1
11,p3,2
12,p2,1
13,p3,1
14,p4,2
15,p1,2
16,p2,1
17,p2,2
18,p3,1
19,p3,2
20,p2,1
21,p2,2
22,p3,1
23,p3,2
24,p2,1
25,p2,2
26,p4,1
27,p2,2
28,p3,1
29,p3,2
30,p1,1
31,p3,2
32,p2,1
33,p3,1
34,p4,2
35,p1,2
36,p2,1
37,p2,2
38,p3,1
39,p3,2
40,p4,1
41,p3,1
42,p4,1
43,p2,2
44,p2,1
45,p3,2
46,p4,2
47,p3,1
48,p4,1
49,p4,2
50,p3,2
51,p1,1
52,p2,2
53,p4,2
54,p1,1
55,p3,2
56,p3,1
57,p1,2
58,p3,1
59,p1,2
60,p3,2
61,p3,1
62,p3,2
63,p1,1
64,p3,2
65,p3,1
66,p1,2
67,p1,1
68,p3,2
69,p3,1
70,p1,2
71,p3,1
72,p3,2
73,p3,1
74,p3,2
75,p1,1
76,p3,2
77,p1,1
78,p1,2
79,p3,1
80,p1,2
81,p3,1
82,p3,2
83,p3,1
84,p3,2
85,p1,1
86,p3,2
87,p1,1
88,p1,2
89,p3,1
90,p1,2
91,p3,1
92,p3,2
93,p3,1
94,p3,2
95,p3,1
96,p3,2
97,p3,1
98,p3,2
99,p3,2
