,0,1
0,p4,1
1,p1,1
2,p2,1
3,p4,2
4,p3,1
5,p1,2
6,p1,1
7,p4,1
8,p3,2
9,p3,1
10,p2,1
11,p2,2
12,p1,2
13,p4,1
14,p4,2
15,p1,1
16,p2,2
17,p3,2
18,p1,1
19,p4,1
20,p1,2
21,p3,1
22,p4,1
23,p4,2
24,p4,1
25,p1,2
26,p1,1
27,p4,2
28,p1,1
29,p2,1
30,p4,2
31,p3,1
32,p2,1
33,p3,2
34,p1,1
35,p4,1
36,p1,2
37,p3,1
38,p4,2
39,p1,2
40,p4,1
41,p2,2
42,p3,1
43,p3,2
44,p2,2
45,p4,1
46,p1,2
47,p3,1
48,p2,1
49,p4,2
50,p3,2
51,p1,1
52,p4,2
53,p2,1
54,p3,2
55,p4,2
56,p4,1
57,p3,1
58,p3,2
59,p3,1
60,p2,2
61,p2,1
62,p3,1
63,p2,2
64,p4,1
65,p1,2
66,p3,2
67,p4,1
68,p3,1
69,p4,2
70,p4,1
71,p1,1
72,p3,2
73,p1,1
74,p2,2
75,p4,1
76,p1,1
77,p4,2
78,p2,1
79,p3,1
80,p3,2
81,p4,1
82,p4,2
83,p1,1
84,p3,2
85,p1,2
86,p4,2
87,p1,2
88,p1,1
89,p4,2
90,p1,2
91,p3,1
92,p2,2
93,p4,2
94,p3,2
95,p3,1
96,p1,2
97,p1,2
98,p3,2
99,p3,2
