,0,1
0,p2,1
1,p1,1
2,p4,1
3,p2,2
4,p3,1
5,p1,2
6,p2,1
7,p4,2
8,p2,1
9,p3,1
10,p2,2
11,p3,2
12,p1,1
13,p3,2
14,p2,1
15,p2,2
16,p1,1
17,p1,2
18,p4,1
19,p2,2
20,p1,1
21,p1,2
22,p2,1
23,p4,2
24,p3,1
25,p1,2
26,p4,1
27,p1,1
28,p2,2
29,p1,1
30,p4,1
31,p3,2
32,p2,1
33,p1,2
34,p4,2
35,p3,1
36,p2,1
37,p4,2
38,p1,2
39,p3,1
40,p4,1
41,p2,2
42,p3,1
43,p3,2
44,p2,1
45,p2,2
46,p4,1
47,p3,1
48,p3,2
49,p4,2
50,p2,1
51,p2,2
52,p1,1
53,p3,2
54,p4,1
55,p3,1
56,p4,2
57,p2,1
58,p3,1
59,p3,2
60,p2,1
61,p2,2
62,p4,1
63,p1,1
64,p1,2
65,p4,2
66,p4,1
67,p1,1
68,p3,2
69,p2,2
70,p1,1
71,p4,1
72,p2,2
73,p3,2
74,p1,1
75,p4,2
76,p4,1
77,p1,2
78,p3,1
79,p1,2
80,p4,2
81,p2,1
82,p1,2
83,p3,1
84,p4,2
85,p1,2
86,p2,1
87,p4,2
88,p3,2
89,p4,1
90,p2,2
91,p3,2
92,p4,1
93,p2,2
94,p4,1
95,p4,2
96,p4,2
97,p2,1
98,p4,2
99,p2,2
