,0,1
0,p2,1
1,p1,1
2,p1,1
3,p1,2
4,p2,1
5,p2,2
6,p4,1
7,p2,2
8,p3,1
9,p1,2
10,p4,1
11,p3,1
12,p4,2
13,p3,2
14,p3,1
15,p3,2
16,p2,1
17,p3,1
18,p4,2
19,p3,2
20,p3,1
21,p3,2
22,p4,1
23,p2,2
24,p4,1
25,p4,2
26,p1,1
27,p3,2
28,p4,1
29,p3,1
30,p4,2
31,p1,2
32,p4,1
33,p3,1
34,p4,2
35,p3,2
36,p2,1
37,p4,2
38,p3,1
39,p3,2
40,p3,1
41,p4,1
42,p3,2
43,p2,2
44,p1,1
45,p2,1
46,p3,2
47,p4,1
48,p4,2
49,p1,1
50,p2,2
51,p1,2
52,p1,1
53,p1,2
54,p4,1
55,p1,1
56,p4,2
57,p1,2
58,p4,1
59,p3,1
60,p4,2
61,p1,2
62,p4,1
63,p3,1
64,p4,2
65,p3,2
66,p4,1
67,p4,2
68,p1,1
69,p3,2
70,p4,1
71,p4,2
72,p1,2
73,p2,1
74,p4,2
75,p4,1
76,p2,2
77,p4,1
78,p4,2
79,p4,1
80,p4,2
81,p4,1
82,p4,2
83,p4,1
84,p4,2
85,p2,1
86,p4,2
87,p2,1
88,p2,2
89,p2,1
90,p2,2
91,p4,1
92,p2,2
93,p4,1
94,p4,2
95,p2,1
96,p4,2
97,p4,1
98,p2,2
99,p4,2
