,0,1
0,p1,1
1,p4,1
2,p2,1
3,p4,2
4,p3,1
5,p1,2
6,p2,1
7,p2,2
8,p3,1
9,p3,2
10,p4,1
11,p1,1
12,p2,2
13,p3,2
14,p3,1
15,p4,1
16,p1,2
17,p4,2
18,p3,1
19,p3,2
20,p2,1
21,p4,2
22,p1,1
23,p4,1
24,p3,2
25,p2,2
26,p3,1
27,p1,2
28,p3,1
29,p3,2
30,p2,1
31,p1,1
32,p4,2
33,p2,1
34,p3,2
35,p2,2
36,p1,1
37,p1,2
38,p4,1
39,p2,2
40,p2,1
41,p1,1
42,p4,2
43,p1,2
44,p2,1
45,p2,2
46,p1,1
47,p1,1
48,p2,1
49,p1,2
50,p1,2
51,p2,2
52,p2,1
53,p2,2
54,p1,1
55,p1,2
56,p4,1
57,p3,1
58,p2,2
59,p2,1
60,p1,2
61,p4,2
62,p3,1
63,p3,2
64,p2,1
65,p2,2
66,p3,1
67,p3,2
68,p2,1
69,p2,2
70,p1,1
71,p3,2
72,p4,1
73,p2,2
74,p3,1
75,p1,2
76,p4,1
77,p4,2
78,p3,1
79,p4,1
80,p3,2
81,p4,2
82,p3,1
83,p3,2
84,p2,1
85,p4,2
86,p3,1
87,p3,2
88,p4,1
89,p2,2
90,p4,1
91,p3,2
92,p4,2
93,p4,1
94,p4,2
95,p4,1
96,p4,2
97,p4,1
98,p4,2
99,p4,2
