,0,1
0,p4,1
1,p1,1
2,p4,1
3,p4,2
4,p3,1
5,p1,2
6,p2,1
7,p4,2
8,p1,1
9,p3,2
10,p2,1
11,p2,2
12,p1,1
13,p1,2
14,p4,1
15,p2,2
16,p3,1
17,p1,2
18,p2,1
19,p4,2
20,p1,1
21,p3,2
22,p3,1
23,p1,2
24,p4,1
25,p2,2
26,p3,1
27,p2,1
28,p3,2
29,p4,2
30,p4,1
31,p2,2
32,p1,1
33,p3,2
34,p1,1
35,p1,2
36,p2,1
37,p4,2
38,p4,1
39,p2,2
40,p1,1
41,p1,2
42,p4,1
43,p4,2
44,p1,1
45,p1,2
46,p4,1
47,p4,2
48,p2,1
49,p4,2
50,p1,1
51,p2,1
52,p1,2
53,p1,1
54,p2,2
55,p1,2
56,p4,1
57,p2,2
58,p3,1
59,p1,2
60,p1,1
61,p3,2
62,p2,1
63,p4,2
64,p3,1
65,p1,2
66,p3,1
67,p3,2
68,p4,1
69,p2,2
70,p1,1
71,p4,1
72,p3,2
73,p4,2
74,p4,1
75,p4,2
76,p1,1
77,p1,2
78,p4,1
79,p4,2
80,p1,1
81,p1,2
82,p4,1
83,p4,2
84,p3,1
85,p1,2
86,p2,1
87,p4,2
88,p3,1
89,p3,2
90,p2,1
91,p2,2
92,p1,1
93,p3,2
94,p2,1
95,p2,2
96,p1,2
97,p2,1
98,p2,2
99,p2,2
