,0,1
0,p2,1
1,p3,1
2,p3,1
3,p3,2
4,p2,1
5,p2,2
6,p4,1
7,p4,1
8,p3,1
9,p2,2
10,p4,2
11,p3,2
12,p2,1
13,p3,1
14,p4,2
15,p3,1
16,p3,2
17,p1,1
18,p4,1
19,p3,2
20,p3,2
21,p2,2
22,p3,1
23,p4,1
24,p1,2
25,p1,1
26,p4,2
27,p3,2
28,p1,1
29,p2,1
30,p1,2
31,p4,2
32,p2,1
33,p2,2
34,p1,1
35,p1,2
36,p2,1
37,p2,2
38,p3,1
39,p1,2
40,p4,1
41,p2,2
42,p3,1
43,p3,2
44,p2,1
45,p4,2
46,p1,1
47,p4,1
48,p3,2
49,p2,2
50,p2,1
51,p4,2
52,p1,1
53,p1,2
54,p4,1
55,p2,2
56,p3,1
57,p1,2
58,p2,1
59,p4,2
60,p1,1
61,p3,2
62,p1,1
63,p4,1
64,p1,2
65,p4,1
66,p2,2
67,p2,1
68,p4,2
69,p1,1
70,p4,2
71,p2,1
72,p1,2
73,p3,1
74,p2,2
75,p1,2
76,p2,1
77,p2,2
78,p3,1
79,p3,2
80,p2,1
81,p2,2
82,p3,1
83,p3,2
84,p2,1
85,p2,2
86,p2,1
87,p2,2
88,p1,1
89,p3,2
90,p1,1
91,p4,1
92,p1,2
93,p2,1
94,p2,2
95,p4,2
96,p2,1
97,p1,2
98,p2,2
99,p2,2
