,0,1
0,p4,1
1,p3,1
2,p4,1
3,p1,1
4,p4,2
5,p2,1
6,p3,2
7,p1,1
8,p4,1
9,p4,2
10,p1,2
11,p4,1
12,p2,2
13,p1,1
14,p4,2
15,p4,1
16,p1,2
17,p4,2
18,p1,1
19,p1,2
20,p2,1
21,p1,1
22,p4,2
23,p2,1
24,p1,2
25,p1,1
26,p2,1
27,p2,2
28,p1,2
29,p1,1
30,p2,2
31,p4,1
32,p1,2
33,p1,1
34,p2,2
35,p2,1
36,p1,2
37,p4,2
38,p2,1
39,p1,1
40,p2,2
41,p1,2
42,p2,1
43,p2,2
44,p3,1
45,p4,1
46,p1,2
47,p3,1
48,p2,2
49,p4,1
50,p3,2
51,p1,1
52,p4,2
53,p2,1
54,p3,2
55,p4,2
56,p3,1
57,p4,1
58,p1,2
59,p3,1
60,p2,2
61,p2,1
62,p3,2
63,p4,2
64,p1,1
65,p3,2
66,p4,1
67,p2,2
68,p3,1
69,p1,2
70,p4,1
71,p4,2
72,p3,1
73,p3,2
74,p2,1
75,p4,1
76,p3,1
77,p4,2
78,p2,2
79,p2,1
80,p3,2
81,p4,2
82,p1,1
83,p3,2
84,p2,1
85,p2,2
86,p3,1
87,p1,2
88,p4,1
89,p2,2
90,p1,1
91,p3,2
92,p4,1
93,p4,2
94,p4,1
95,p4,2
96,p4,1
97,p1,2
98,p4,2
99,p4,2
