,0,1
0,p4,1
1,p1,1
2,p2,1
3,p3,1
4,p4,2
5,p1,2
6,p1,1
7,p2,1
8,p3,2
9,p2,1
10,p2,2
11,p1,1
12,p2,2
13,p4,1
14,p1,2
15,p1,1
16,p2,1
17,p2,2
18,p3,1
19,p1,2
20,p4,2
21,p2,1
22,p3,1
23,p1,2
24,p4,1
25,p2,2
26,p3,1
27,p3,2
28,p4,1
29,p2,2
30,p3,1
31,p3,2
32,p2,1
33,p1,1
34,p4,2
35,p3,2
36,p2,1
37,p4,2
38,p1,1
39,p3,2
40,p2,1
41,p2,2
42,p3,1
43,p4,1
44,p1,2
45,p1,1
46,p2,2
47,p1,2
48,p2,1
49,p3,1
50,p2,2
51,p3,2
52,p4,1
53,p1,1
54,p4,2
55,p1,2
56,p2,1
57,p2,2
58,p3,2
59,p3,1
60,p1,1
61,p4,2
62,p3,1
63,p2,1
64,p1,2
65,p3,2
66,p4,1
67,p1,1
68,p1,2
69,p3,1
70,p2,2
71,p2,1
72,p2,2
73,p3,1
74,p3,2
75,p2,1
76,p3,1
77,p1,2
78,p4,2
79,p2,1
80,p1,1
81,p3,2
82,p2,2
83,p3,2
84,p2,1
85,p1,1
86,p2,2
87,p4,1
88,p3,2
89,p2,2
90,p4,1
91,p1,2
92,p2,2
93,p4,1
94,p1,2
95,p4,2
96,p2,1
97,p4,2
98,p4,2
99,p2,2
