,0,1
0,p2,1
1,p1,1
2,p4,1
3,p3,1
4,p2,2
5,p1,2
6,p1,1
7,p3,2
8,p4,1
9,p1,1
10,p4,2
11,p4,1
12,p1,2
13,p1,1
14,p4,2
15,p4,1
16,p1,2
17,p2,1
18,p3,1
19,p4,2
20,p2,1
21,p4,2
22,p1,1
23,p1,2
24,p2,2
25,p2,1
26,p3,2
27,p3,1
28,p2,2
29,p2,1
30,p1,2
31,p4,1
32,p2,2
33,p3,1
34,p2,2
35,p2,1
36,p3,2
37,p3,1
38,p4,2
39,p3,2
40,p3,1
41,p4,1
42,p3,2
43,p2,2
44,p2,1
45,p4,2
46,p3,1
47,p3,2
48,p4,1
49,p2,2
50,p3,1
51,p3,2
52,p4,1
53,p4,2
54,p3,1
55,p3,2
56,p1,1
57,p3,2
58,p2,1
59,p4,2
60,p3,1
61,p1,2
62,p4,1
63,p4,1
64,p2,2
65,p3,1
66,p4,1
67,p4,2
68,p3,2
69,p4,2
70,p4,1
71,p4,2
72,p3,1
73,p3,2
74,p4,1
75,p4,2
76,p3,1
77,p3,2
78,p3,1
79,p3,2
80,p4,1
81,p4,2
82,p2,1
83,p4,2
84,p1,1
85,p4,1
86,p3,2
87,p2,2
88,p1,1
89,p2,1
90,p1,2
91,p4,2
92,p1,1
93,p2,2
94,p1,2
95,p1,1
96,p1,2
97,p1,1
98,p1,2
99,p1,2
