,0,1
0,p1,1
1,p4,1
2,p2,1
3,p4,2
4,p3,1
5,p1,2
6,p3,1
7,p3,2
8,p4,1
9,p1,1
10,p2,2
11,p4,1
12,p3,2
13,p4,2
14,p1,1
15,p4,1
16,p1,2
17,p3,1
18,p4,2
19,p4,1
20,p1,2
21,p1,1
22,p4,2
23,p2,1
24,p3,2
25,p1,1
26,p4,2
27,p1,2
28,p2,1
29,p2,2
30,p1,1
31,p1,2
32,p4,1
33,p2,2
34,p3,1
35,p1,2
36,p2,1
37,p4,2
38,p1,1
39,p3,2
40,p2,1
41,p2,2
42,p3,1
43,p1,2
44,p2,1
45,p1,1
46,p2,2
47,p4,1
48,p3,2
49,p4,1
50,p1,1
51,p2,2
52,p4,2
53,p2,1
54,p1,2
55,p3,1
56,p4,1
57,p4,2
58,p3,1
59,p1,2
60,p4,1
61,p2,2
62,p3,1
63,p3,2
64,p4,2
65,p4,1
66,p1,1
67,p3,2
68,p1,1
69,p2,1
70,p4,2
71,p3,2
72,p3,1
73,p1,2
74,p4,2
75,p3,1
76,p2,2
77,p1,1
78,p1,2
79,p3,2
80,p3,2
81,p1,1
82,p1,2
83,p3,1
84,p1,2
85,p1,1
86,p3,2
87,p1,1
88,p1,2
89,p1,1
90,p1,2
91,p1,1
92,p1,2
93,p3,1
94,p1,2
95,p3,1
96,p3,2
97,p1,1
98,p3,2
99,p1,2
