,0,1
0,p3,1
1,p2,1
2,p4,1
3,p2,2
4,p1,1
5,p3,2
6,p2,1
7,p4,2
8,p1,1
9,p1,2
10,p4,1
11,p2,2
12,p3,1
13,p1,2
14,p3,1
15,p3,2
16,p4,1
17,p4,2
18,p3,1
19,p3,2
20,p4,1
21,p3,1
22,p4,2
23,p3,1
24,p3,2
25,p3,2
26,p4,1
27,p4,2
28,p3,1
29,p3,2
30,p2,1
31,p4,2
32,p3,1
33,p3,2
34,p4,1
35,p2,2
36,p4,1
37,p4,2
38,p1,1
39,p3,2
40,p4,1
41,p4,2
42,p1,1
43,p1,2
44,p4,1
45,p4,2
46,p1,1
47,p4,1
48,p1,2
49,p2,1
50,p1,1
51,p4,2
52,p4,1
53,p4,2
54,p4,1
55,p1,2
56,p1,1
57,p2,2
58,p4,1
59,p4,2
60,p3,1
61,p1,2
62,p4,1
63,p1,1
64,p4,2
65,p2,1
66,p1,2
67,p1,1
68,p4,1
69,p4,2
70,p3,2
71,p3,1
72,p4,1
73,p4,2
74,p1,2
75,p2,2
76,p2,1
77,p1,2
78,p4,1
79,p1,1
80,p4,2
81,p4,2
82,p1,1
83,p4,1
84,p2,2
85,p3,2
86,p1,2
87,p1,1
88,p4,2
89,p4,2
90,p1,1
91,p1,2
92,p1,2
93,p1,1
94,p1,2
95,p1,1
96,p1,2
97,p3,1
98,p1,2
99,p3,2
