,0,1
0,p3,1
1,p4,1
2,p4,1
3,p4,2
4,p1,1
5,p3,2
6,p2,1
7,p4,2
8,p1,1
9,p1,2
10,p2,1
11,p2,2
12,p1,1
13,p1,2
14,p4,1
15,p2,2
16,p3,1
17,p1,2
18,p2,1
19,p4,2
20,p3,1
21,p3,2
22,p2,1
23,p2,2
24,p3,1
25,p3,2
26,p3,1
27,p4,1
28,p3,2
29,p4,1
30,p2,2
31,p3,1
32,p4,2
33,p3,2
34,p4,1
35,p4,2
36,p2,1
37,p3,1
38,p4,2
39,p3,2
40,p1,1
41,p3,2
42,p2,1
43,p2,2
44,p2,1
45,p2,2
46,p1,1
47,p1,2
48,p2,1
49,p2,2
50,p1,1
51,p1,2
52,p4,1
53,p2,2
54,p4,1
55,p4,2
56,p3,1
57,p1,2
58,p2,1
59,p4,2
60,p3,1
61,p3,2
62,p2,1
63,p2,2
64,p1,1
65,p3,2
66,p2,1
67,p2,2
68,p1,1
69,p1,2
70,p2,1
71,p2,2
72,p1,1
73,p1,2
74,p2,1
75,p1,1
76,p2,2
77,p3,1
78,p1,2
79,p1,2
80,p2,2
81,p3,1
82,p3,2
83,p1,1
84,p3,2
85,p3,1
86,p1,2
87,p3,1
88,p3,2
89,p3,1
90,p3,2
91,p1,1
92,p3,2
93,p3,1
94,p1,2
95,p3,1
96,p3,2
97,p1,1
98,p3,2
99,p1,2
