,0,1
0,p3,1
1,p4,1
2,p3,1
3,p2,1
4,p3,2
5,p4,2
6,p4,1
7,p1,1
8,p2,2
9,p3,2
10,p4,1
11,p3,1
12,p4,2
13,p1,1
14,p1,2
15,p4,1
16,p3,1
17,p3,2
18,p4,2
19,p1,2
20,p1,1
21,p2,1
22,p3,2
23,p4,1
24,p3,1
25,p4,2
26,p2,2
27,p1,2
28,p1,1
29,p4,1
30,p3,2
31,p1,1
32,p4,2
33,p4,1
34,p1,1
35,p1,2
36,p4,1
37,p4,2
38,p3,1
39,p2,1
40,p1,2
41,p1,1
42,p4,2
43,p4,1
44,p1,2
45,p1,1
46,p4,2
47,p3,2
48,p1,1
49,p2,1
50,p1,1
51,p2,2
52,p1,2
53,p2,1
54,p1,2
55,p4,2
56,p1,1
57,p2,1
58,p1,2
59,p2,2
60,p2,1
61,p1,2
62,p3,1
63,p2,2
64,p4,1
65,p2,2
66,p1,1
67,p1,2
68,p4,1
69,p2,2
70,p3,2
71,p3,1
72,p4,2
73,p2,1
74,p1,1
75,p1,2
76,p2,1
77,p4,2
78,p3,1
79,p3,2
80,p4,1
81,p1,1
82,p2,2
83,p2,1
84,p1,2
85,p1,1
86,p2,2
87,p3,2
88,p4,1
89,p3,1
90,p4,2
91,p1,2
92,p2,1
93,p2,2
94,p3,1
95,p1,2
96,p4,2
97,p3,2
98,p2,2
99,p3,2
