,0,1
0,p3,1
1,p4,1
2,p2,1
3,p4,2
4,p3,1
5,p3,2
6,p4,1
7,p2,2
8,p1,1
9,p3,2
10,p4,1
11,p4,2
12,p3,1
13,p1,2
14,p1,1
15,p4,1
16,p3,2
17,p4,2
18,p2,1
19,p3,1
20,p4,2
21,p1,1
22,p4,1
23,p1,2
24,p3,1
25,p3,2
26,p4,1
27,p1,1
28,p2,2
29,p4,1
30,p1,2
31,p1,1
32,p4,2
33,p4,1
34,p1,1
35,p3,2
36,p4,2
37,p1,2
38,p2,1
39,p3,1
40,p4,2
41,p4,1
42,p1,1
43,p1,2
44,p4,2
45,p1,2
46,p1,1
47,p2,2
48,p2,1
49,p3,2
50,p1,1
51,p1,2
52,p4,2
53,p1,1
54,p2,1
55,p1,2
56,p1,1
57,p3,1
58,p2,1
59,p1,2
60,p2,2
61,p1,1
62,p1,2
63,p2,1
64,p1,2
65,p3,1
66,p4,1
67,p2,2
68,p3,2
69,p2,2
70,p1,1
71,p4,1
72,p1,2
73,p3,1
74,p2,2
75,p2,1
76,p1,1
77,p3,2
78,p2,1
79,p4,2
80,p1,1
81,p1,2
82,p3,1
83,p4,1
84,p4,2
85,p3,1
86,p3,2
87,p2,2
88,p2,1
89,p1,2
90,p1,2
91,p4,1
92,p2,2
93,p3,2
94,p4,2
95,p2,1
96,p3,2
97,p2,2
98,p4,2
99,p2,2
