,0,1
0,p4,1
1,p1,1
2,p4,1
3,p3,1
4,p4,2
5,p1,1
6,p1,2
7,p2,1
8,p3,2
9,p4,2
10,p1,1
11,p1,2
12,p2,1
13,p1,1
14,p2,2
15,p2,1
16,p1,2
17,p2,2
18,p3,1
19,p1,2
20,p2,1
21,p1,1
22,p2,2
23,p2,1
24,p3,2
25,p2,1
26,p2,2
27,p2,2
28,p3,1
29,p1,2
30,p4,1
31,p2,2
32,p1,1
33,p3,2
34,p2,1
35,p4,2
36,p3,1
37,p1,2
38,p4,1
39,p2,2
40,p1,1
41,p3,2
42,p2,1
43,p4,2
44,p1,1
45,p1,2
46,p4,1
47,p2,2
48,p1,1
49,p1,2
50,p1,1
51,p1,2
52,p2,1
53,p4,2
54,p1,1
55,p1,2
56,p4,1
57,p2,2
58,p1,1
59,p1,2
60,p3,1
61,p1,2
62,p4,1
63,p3,1
64,p4,2
65,p3,2
66,p2,1
67,p3,1
68,p4,2
69,p3,2
70,p4,1
71,p2,2
72,p1,1
73,p3,2
74,p4,1
75,p4,2
76,p3,1
77,p1,2
78,p3,1
79,p1,1
80,p4,1
81,p3,2
82,p3,2
83,p4,2
84,p4,1
85,p1,1
86,p4,2
87,p1,2
88,p1,2
89,p2,1
90,p4,2
91,p2,1
92,p2,2
93,p4,1
94,p2,2
95,p4,1
96,p4,2
97,p4,1
98,p4,2
99,p4,2
