,0,1
0,p1,1
1,p4,1
2,p4,1
3,p4,2
4,p3,1
5,p1,2
6,p3,1
7,p3,2
8,p4,1
9,p4,2
10,p4,1
11,p4,2
12,p3,1
13,p3,2
14,p2,1
15,p4,2
16,p3,1
17,p3,2
18,p4,1
19,p2,2
20,p3,1
21,p3,2
22,p4,1
23,p4,2
24,p3,1
25,p3,2
26,p4,1
27,p4,2
28,p1,1
29,p3,2
30,p2,1
31,p4,2
32,p1,1
33,p1,2
34,p2,1
35,p2,2
36,p2,1
37,p2,2
38,p1,1
39,p1,2
40,p2,1
41,p2,2
42,p1,1
43,p1,2
44,p3,1
45,p1,2
46,p4,1
47,p2,2
48,p1,1
49,p3,2
50,p2,1
51,p4,2
52,p4,1
53,p2,2
54,p1,1
55,p1,2
56,p4,1
57,p4,2
58,p1,1
59,p1,2
60,p2,1
61,p4,2
62,p1,1
63,p1,2
64,p3,1
65,p1,2
66,p4,1
67,p2,1
68,p2,2
69,p4,2
70,p1,1
71,p2,1
72,p3,2
73,p2,2
74,p3,1
75,p1,2
76,p2,1
77,p2,2
78,p3,1
79,p3,2
80,p2,1
81,p2,2
82,p3,1
83,p3,2
84,p4,1
85,p2,2
86,p2,1
87,p4,2
88,p3,1
89,p3,2
90,p2,1
91,p2,2
92,p3,1
93,p3,2
94,p3,1
95,p3,2
96,p2,2
97,p3,1
98,p3,2
99,p3,2
