,0,1
0,p4,1
1,p3,1
2,p2,1
3,p4,2
4,p3,1
5,p3,2
6,p2,1
7,p1,1
8,p2,2
9,p3,2
10,p4,1
11,p2,2
12,p1,1
13,p1,2
14,p3,1
15,p4,1
16,p1,2
17,p4,2
18,p1,1
19,p3,2
20,p4,1
21,p4,2
22,p1,1
23,p2,1
24,p1,2
25,p1,1
26,p4,2
27,p1,2
28,p2,1
29,p2,2
30,p1,1
31,p1,2
32,p4,1
33,p2,2
34,p1,1
35,p1,2
36,p4,1
37,p4,2
38,p2,1
39,p4,2
40,p1,1
41,p1,2
42,p4,1
43,p2,2
44,p1,1
45,p1,2
46,p2,1
47,p1,1
48,p4,2
49,p3,1
50,p1,2
51,p1,2
52,p2,1
53,p2,2
54,p1,1
55,p3,2
56,p2,1
57,p3,1
58,p2,2
59,p1,2
60,p4,1
61,p2,2
62,p3,1
63,p4,1
64,p3,2
65,p3,1
66,p4,2
67,p4,1
68,p3,2
69,p2,1
70,p4,2
71,p1,1
72,p4,2
73,p3,2
74,p2,1
75,p2,2
76,p3,1
77,p1,2
78,p3,1
79,p3,2
80,p2,1
81,p1,1
82,p2,2
83,p3,2
84,p3,1
85,p2,1
86,p1,2
87,p2,2
88,p3,1
89,p4,1
90,p3,2
91,p2,2
92,p1,1
93,p3,2
94,p1,1
95,p4,2
96,p1,1
97,p1,2
98,p1,2
99,p1,2
