,0,1
0,p3,1
1,p2,1
2,p3,1
3,p3,2
4,p3,1
5,p3,2
6,p4,1
7,p1,1
8,p2,2
9,p3,1
10,p2,1
11,p3,2
12,p1,2
13,p1,1
14,p2,1
15,p4,1
16,p4,2
17,p3,1
18,p3,2
19,p2,1
20,p2,2
21,p1,1
22,p2,2
23,p4,1
24,p1,2
25,p3,1
26,p4,1
27,p4,2
28,p3,2
29,p2,1
30,p3,1
31,p2,2
32,p2,1
33,p1,1
34,p1,2
35,p2,1
36,p1,1
37,p4,2
38,p2,1
39,p3,1
40,p4,2
41,p3,2
42,p3,1
43,p2,2
44,p4,1
45,p3,1
46,p3,2
47,p2,2
48,p2,1
49,p1,1
50,p1,2
51,p2,2
52,p3,1
53,p2,1
54,p1,2
55,p3,2
56,p2,2
57,p1,1
58,p2,1
59,p3,2
60,p1,1
61,p4,2
62,p4,1
63,p3,1
64,p3,2
65,p1,1
66,p4,1
67,p1,2
68,p1,1
69,p2,2
70,p2,1
71,p3,2
72,p2,1
73,p2,2
74,p2,1
75,p1,2
76,p2,2
77,p1,2
78,p4,1
79,p3,2
80,p2,1
81,p4,2
82,p1,2
83,p4,1
84,p4,2
85,p2,1
86,p2,2
87,p4,1
88,p2,2
89,p2,1
90,p1,2
91,p2,2
92,p2,1
93,p4,2
94,p2,2
95,p4,2
96,p2,2
97,p4,2
98,p2,2
99,p2,2
