,0,1
0,p1,1
1,p2,1
2,p4,1
3,p2,2
4,p1,1
5,p1,2
6,p2,1
7,p4,2
8,p4,1
9,p2,2
10,p3,1
11,p1,2
12,p4,1
13,p4,2
14,p3,1
15,p3,2
16,p4,1
17,p4,2
18,p1,1
19,p3,2
20,p3,1
21,p4,1
22,p1,2
23,p4,2
24,p1,1
25,p3,2
26,p1,1
27,p1,2
28,p2,1
29,p4,2
30,p1,1
31,p4,1
32,p1,2
33,p2,2
34,p4,1
35,p4,2
36,p1,1
37,p4,1
38,p1,2
39,p4,2
40,p1,1
41,p4,1
42,p1,2
43,p4,1
44,p4,2
45,p4,2
46,p1,1
47,p1,2
48,p4,1
49,p4,2
50,p3,1
51,p1,2
52,p2,1
53,p4,2
54,p1,1
55,p3,2
56,p2,1
57,p3,1
58,p2,2
59,p3,1
60,p1,2
61,p2,1
62,p3,1
63,p3,2
64,p2,2
65,p4,1
66,p3,1
67,p3,2
68,p1,1
69,p2,2
70,p3,2
71,p1,1
72,p4,1
73,p3,2
74,p1,2
75,p3,1
76,p4,2
77,p1,1
78,p4,1
79,p1,2
80,p3,2
81,p4,2
82,p3,1
83,p1,2
84,p4,1
85,p4,2
86,p1,1
87,p3,2
88,p4,1
89,p4,2
90,p1,1
91,p1,2
92,p3,1
93,p4,1
94,p1,2
95,p4,2
96,p3,2
97,p4,1
98,p4,2
99,p4,2
