,0,1
0,p2,1
1,p3,1
2,p2,1
3,p2,2
4,p1,1
5,p3,2
6,p3,1
7,p1,2
8,p4,1
9,p2,2
10,p3,1
11,p3,2
12,p4,1
13,p4,2
14,p3,1
15,p2,1
16,p3,2
17,p4,2
18,p1,1
19,p3,2
20,p2,1
21,p2,2
22,p3,1
23,p1,2
24,p4,1
25,p2,2
26,p4,1
27,p4,2
28,p3,1
29,p3,2
30,p4,1
31,p4,2
32,p4,1
33,p4,2
34,p1,1
35,p3,2
36,p1,1
37,p1,2
38,p4,1
39,p4,2
40,p3,1
41,p1,2
42,p4,1
43,p4,2
44,p3,1
45,p3,2
46,p2,1
47,p4,2
48,p1,1
49,p3,2
50,p2,1
51,p2,2
52,p3,1
53,p1,2
54,p4,1
55,p2,2
56,p3,1
57,p3,2
58,p2,1
59,p4,2
60,p2,1
61,p2,2
62,p1,1
63,p1,1
64,p3,2
65,p2,1
66,p1,2
67,p3,1
68,p2,2
69,p4,1
70,p1,2
71,p2,2
72,p4,1
73,p4,2
74,p3,1
75,p3,2
76,p4,1
77,p3,1
78,p4,2
79,p3,2
80,p4,1
81,p3,1
82,p4,2
83,p2,1
84,p3,2
85,p4,1
86,p1,1
87,p4,2
88,p2,2
89,p3,1
90,p4,1
91,p3,2
92,p2,1
93,p3,1
94,p1,2
95,p4,2
96,p4,2
97,p3,2
98,p3,2
99,p2,2
