,0,1
0,p1,1
1,p2,1
2,p2,1
3,p2,2
4,p1,1
5,p1,2
6,p4,1
7,p2,2
8,p1,1
9,p1,2
10,p2,1
11,p4,2
12,p3,1
13,p1,2
14,p2,1
15,p2,2
16,p1,1
17,p3,2
18,p2,1
19,p2,2
20,p4,1
21,p1,1
22,p2,2
23,p1,2
24,p2,1
25,p4,2
26,p1,1
27,p1,2
28,p4,1
29,p2,2
30,p3,1
31,p1,2
32,p1,1
33,p3,2
34,p1,1
35,p1,2
36,p2,1
37,p4,2
38,p2,1
39,p1,1
40,p2,2
41,p1,2
42,p4,1
43,p1,1
44,p2,2
45,p4,1
46,p1,2
47,p2,1
48,p4,2
49,p1,1
50,p2,1
51,p4,2
52,p1,2
53,p1,1
54,p2,2
55,p2,1
56,p1,2
57,p3,1
58,p2,2
59,p2,1
60,p1,2
61,p2,2
62,p1,1
63,p3,2
64,p4,1
65,p2,2
66,p1,1
67,p1,2
68,p4,1
69,p3,1
70,p4,2
71,p2,1
72,p1,2
73,p3,1
74,p4,2
75,p4,1
76,p3,2
77,p1,1
78,p2,2
79,p3,2
80,p4,1
81,p4,2
82,p4,1
83,p1,1
84,p4,2
85,p3,1
86,p1,2
87,p1,2
88,p4,2
89,p3,1
90,p3,2
91,p1,1
92,p3,2
93,p3,1
94,p1,2
95,p3,1
96,p3,2
97,p1,1
98,p3,2
99,p1,2
