,0,1
0,p3,1
1,p2,1
2,p2,1
3,p2,2
4,p3,1
5,p3,2
6,p4,1
7,p2,2
8,p1,1
9,p3,2
10,p2,1
11,p4,2
12,p3,1
13,p1,2
14,p4,1
15,p2,2
16,p1,1
17,p3,2
18,p4,1
19,p4,2
20,p1,1
21,p1,2
22,p2,1
23,p4,2
24,p3,1
25,p1,2
26,p2,1
27,p2,2
28,p2,1
29,p3,1
30,p2,2
31,p3,2
32,p2,1
33,p4,1
34,p2,2
35,p1,1
36,p4,1
37,p2,2
38,p3,2
39,p1,1
40,p4,1
41,p4,2
42,p3,1
43,p1,2
44,p2,1
45,p4,2
46,p3,1
47,p1,2
48,p2,1
49,p4,2
50,p3,1
51,p3,2
52,p4,1
53,p3,1
54,p2,2
55,p3,2
56,p2,2
57,p1,1
58,p4,1
59,p3,2
60,p3,2
61,p1,1
62,p4,2
63,p2,1
64,p1,2
65,p4,2
66,p1,1
67,p4,1
68,p1,2
69,p2,2
70,p1,1
71,p1,2
72,p4,1
73,p4,2
74,p1,1
75,p1,2
76,p2,1
77,p4,2
78,p1,1
79,p1,2
80,p2,1
81,p2,2
82,p3,1
83,p1,2
84,p4,1
85,p2,2
86,p2,1
87,p4,2
88,p3,2
89,p2,1
90,p2,2
91,p2,1
92,p2,2
93,p4,1
94,p2,2
95,p4,1
96,p4,2
97,p2,1
98,p4,2
99,p2,2
