,0,1
0,p3,1
1,p2,1
2,p3,1
3,p3,2
4,p4,1
5,p2,2
6,p1,1
7,p2,1
8,p3,2
9,p4,1
10,p3,1
11,p4,2
12,p2,2
13,p1,1
14,p4,1
15,p1,2
16,p4,1
17,p3,2
18,p3,1
19,p4,2
20,p2,1
21,p4,2
22,p1,2
23,p1,1
24,p4,1
25,p4,2
26,p3,2
27,p1,1
28,p2,2
29,p4,1
30,p1,2
31,p3,1
32,p4,2
33,p1,2
34,p4,1
35,p1,1
36,p2,1
37,p4,2
38,p3,2
39,p1,1
40,p4,2
41,p4,1
42,p1,2
43,p1,1
44,p2,2
45,p1,2
46,p4,1
47,p4,2
48,p3,1
49,p1,2
50,p4,1
51,p4,2
52,p1,1
53,p3,2
54,p4,1
55,p4,2
56,p3,1
57,p1,2
58,p2,1
59,p4,2
60,p3,1
61,p3,2
62,p4,1
63,p2,2
64,p3,1
65,p3,2
66,p1,1
67,p3,2
68,p4,1
69,p4,2
70,p3,1
71,p1,2
72,p2,1
73,p4,2
74,p3,1
75,p2,1
76,p3,2
77,p1,1
78,p4,1
79,p2,2
80,p3,2
81,p2,2
82,p3,1
83,p1,2
84,p2,1
85,p4,2
86,p3,1
87,p2,2
88,p3,2
89,p1,1
90,p3,2
91,p3,1
92,p1,2
93,p1,1
94,p3,2
95,p1,1
96,p1,2
97,p3,1
98,p1,2
99,p3,2
