,0,1
0,p1,1
1,p4,1
2,p4,1
3,p4,2
4,p3,1
5,p1,2
6,p2,1
7,p1,1
8,p4,2
9,p3,2
10,p4,1
11,p3,1
12,p2,2
13,p1,1
14,p2,1
15,p1,2
16,p3,2
17,p4,1
18,p4,2
19,p3,1
20,p2,2
21,p2,1
22,p1,2
23,p1,1
24,p4,1
25,p4,2
26,p3,2
27,p1,1
28,p4,1
29,p2,2
30,p1,2
31,p4,1
32,p4,2
33,p1,1
34,p4,2
35,p1,2
36,p2,1
37,p3,1
38,p4,2
39,p1,1
40,p1,2
41,p4,1
42,p3,2
43,p4,1
44,p3,1
45,p2,2
46,p4,2
47,p1,1
48,p4,1
49,p1,2
50,p2,1
51,p3,2
52,p3,1
53,p4,2
54,p4,2
55,p2,1
56,p3,1
57,p1,2
58,p2,2
59,p1,1
60,p3,2
61,p4,1
62,p3,2
63,p2,2
64,p1,1
65,p4,1
66,p1,2
67,p1,1
68,p2,1
69,p4,2
70,p4,1
71,p1,1
72,p1,2
73,p2,1
74,p1,1
75,p4,2
76,p2,2
77,p2,1
78,p1,2
79,p1,1
80,p4,2
81,p2,1
82,p1,1
83,p1,2
84,p2,2
85,p4,1
86,p1,2
87,p2,1
88,p2,2
89,p1,2
90,p1,2
91,p4,1
92,p2,2
93,p4,2
94,p2,1
95,p2,2
96,p2,1
97,p4,2
98,p2,2
99,p2,2
