,0,1
0,p3,1
1,p2,1
2,p3,1
3,p3,2
4,p2,1
5,p2,2
6,p3,1
7,p3,2
8,p2,1
9,p2,2
10,p1,1
11,p3,2
12,p2,1
13,p1,1
14,p2,2
15,p1,2
16,p3,1
17,p1,2
18,p4,1
19,p2,2
20,p1,1
21,p3,2
22,p2,1
23,p4,2
24,p3,1
25,p1,2
26,p2,1
27,p2,2
28,p3,1
29,p3,2
30,p4,1
31,p2,2
32,p2,1
33,p4,2
34,p3,1
35,p3,2
36,p2,1
37,p2,2
38,p1,1
39,p3,2
40,p3,1
41,p2,1
42,p1,2
43,p2,2
44,p1,1
45,p3,2
46,p2,1
47,p2,2
48,p3,1
49,p2,1
50,p1,2
51,p2,2
52,p1,1
53,p3,2
54,p4,1
55,p1,1
56,p2,2
57,p2,1
58,p1,2
59,p3,1
60,p4,2
61,p1,2
62,p1,1
63,p4,1
64,p3,2
65,p3,1
66,p2,1
67,p2,2
68,p1,2
69,p3,1
70,p4,2
71,p4,1
72,p3,2
73,p2,1
74,p2,2
75,p1,1
76,p4,2
77,p2,1
78,p3,2
79,p3,1
80,p2,2
81,p4,1
82,p1,1
83,p1,2
84,p2,1
85,p2,2
86,p3,2
87,p3,1
88,p4,2
89,p1,2
90,p2,2
91,p1,1
92,p3,2
93,p3,1
94,p1,2
95,p3,1
96,p3,2
97,p3,1
98,p3,2
99,p3,2
