,0,1
0,p2,1
1,p1,1
2,p2,1
3,p2,2
4,p1,1
5,p1,2
6,p3,1
7,p4,1
8,p1,2
9,p3,1
10,p2,2
11,p4,1
12,p3,2
13,p3,1
14,p4,2
15,p2,1
16,p3,2
17,p3,1
18,p4,2
19,p4,1
20,p3,1
21,p3,2
22,p2,2
23,p4,1
24,p3,2
25,p4,2
26,p4,1
27,p1,1
28,p4,2
29,p4,1
30,p3,2
31,p3,1
32,p4,2
33,p1,2
34,p2,1
35,p4,2
36,p3,1
37,p4,1
38,p3,2
39,p2,2
40,p3,1
41,p2,1
42,p3,2
43,p4,1
44,p4,2
45,p2,2
46,p3,1
47,p3,2
48,p4,1
49,p4,2
50,p1,1
51,p4,1
52,p3,2
53,p4,1
54,p4,2
55,p1,1
56,p4,1
57,p4,2
58,p1,1
59,p1,2
60,p4,2
61,p4,1
62,p1,1
63,p1,2
64,p4,2
65,p2,1
66,p1,2
67,p4,2
68,p3,1
69,p1,2
70,p4,1
71,p3,1
72,p2,2
73,p3,2
74,p4,1
75,p4,2
76,p1,1
77,p3,2
78,p1,2
79,p4,1
80,p4,2
81,p4,1
82,p4,2
83,p4,1
84,p4,2
85,p2,1
86,p4,2
87,p2,1
88,p2,2
89,p2,1
90,p2,2
91,p4,1
92,p2,2
93,p4,1
94,p4,2
95,p2,1
96,p4,2
97,p4,1
98,p2,2
99,p4,2
