,0,1
0,p1,1
1,p4,1
2,p2,1
3,p4,2
4,p1,1
5,p1,2
6,p4,1
7,p2,2
8,p3,1
9,p1,2
10,p4,1
11,p4,2
12,p1,1
13,p3,2
14,p3,1
15,p1,2
16,p2,1
17,p1,1
18,p4,2
19,p4,1
20,p3,2
21,p2,2
22,p4,1
23,p4,2
24,p3,1
25,p2,1
26,p1,2
27,p4,1
28,p4,2
29,p1,1
30,p2,2
31,p4,1
32,p3,2
33,p4,2
34,p1,1
35,p1,2
36,p2,1
37,p4,2
38,p2,1
39,p2,2
40,p1,1
41,p1,2
42,p3,1
43,p1,2
44,p4,1
45,p2,2
46,p3,1
47,p3,2
48,p4,1
49,p4,2
50,p1,1
51,p4,1
52,p3,2
53,p1,1
54,p4,2
55,p1,2
56,p4,1
57,p4,2
58,p1,1
59,p1,2
60,p1,1
61,p4,1
62,p1,2
63,p4,2
64,p3,1
65,p2,1
66,p1,2
67,p1,1
68,p4,2
69,p2,1
70,p3,2
71,p4,1
72,p2,2
73,p2,2
74,p4,1
75,p3,1
76,p4,2
77,p1,2
78,p1,1
79,p2,1
80,p3,2
81,p4,2
82,p4,1
83,p2,2
84,p1,1
85,p1,2
86,p2,1
87,p4,2
88,p1,1
89,p1,2
90,p2,1
91,p2,2
92,p2,1
93,p2,2
94,p1,1
95,p1,2
96,p1,2
97,p2,1
98,p2,2
99,p2,2
