,0,1
0,p1,1
1,p4,1
2,p1,1
3,p1,2
4,p4,1
5,p4,2
6,p1,1
7,p1,2
8,p2,1
9,p4,2
10,p2,1
11,p1,1
12,p2,2
13,p1,2
14,p4,1
15,p2,2
16,p1,1
17,p1,2
18,p4,1
19,p1,1
20,p4,2
21,p4,1
22,p1,2
23,p1,1
24,p2,1
25,p4,2
26,p1,2
27,p4,1
28,p1,1
29,p4,2
30,p2,2
31,p3,1
32,p1,2
33,p2,1
34,p1,2
35,p3,1
36,p4,2
37,p4,1
38,p3,2
39,p3,1
40,p2,1
41,p2,2
42,p1,1
43,p3,2
44,p3,1
45,p4,2
46,p2,1
47,p3,2
48,p4,1
49,p1,2
50,p3,1
51,p4,1
52,p2,2
53,p4,1
54,p2,2
55,p1,1
56,p2,1
57,p3,2
58,p4,2
59,p4,1
60,p1,1
61,p4,2
62,p1,1
63,p3,2
64,p4,1
65,p3,1
66,p4,2
67,p2,2
68,p2,1
69,p1,2
70,p1,1
71,p1,2
72,p4,1
73,p3,1
74,p4,2
75,p1,2
76,p4,1
77,p4,2
78,p3,1
79,p3,2
80,p2,1
81,p1,1
82,p2,2
83,p4,1
84,p1,2
85,p4,2
86,p2,1
87,p3,2
88,p4,2
89,p3,2
90,p2,1
91,p2,2
92,p4,1
93,p4,2
94,p1,2
95,p4,1
96,p2,2
97,p2,2
98,p4,2
99,p4,2
