,0,1
0,p1,1
1,p2,1
2,p4,1
3,p2,2
4,p1,1
5,p1,2
6,p2,1
7,p4,2
8,p1,1
9,p1,2
10,p4,1
11,p2,2
12,p3,1
13,p1,2
14,p2,1
15,p4,2
16,p2,1
17,p1,1
18,p2,2
19,p3,2
20,p1,1
21,p1,2
22,p2,1
23,p2,2
24,p1,1
25,p1,2
26,p4,1
27,p2,2
28,p1,1
29,p1,2
30,p2,1
31,p4,2
32,p2,1
33,p2,2
34,p3,1
35,p1,2
36,p1,1
37,p3,2
38,p2,1
39,p1,1
40,p2,2
41,p1,2
42,p4,1
43,p2,2
44,p1,1
45,p2,1
46,p1,2
47,p4,2
48,p2,1
49,p2,2
50,p3,1
51,p1,2
52,p2,1
53,p2,2
54,p3,1
55,p3,2
56,p1,1
57,p3,2
58,p2,1
59,p2,2
60,p3,1
61,p1,2
62,p2,1
63,p2,2
64,p3,1
65,p3,2
66,p4,1
67,p2,2
68,p1,1
69,p3,2
70,p4,1
71,p4,2
72,p1,1
73,p1,2
74,p4,1
75,p4,2
76,p2,1
77,p4,2
78,p3,1
79,p1,2
80,p4,1
81,p2,2
82,p3,1
83,p3,2
84,p4,1
85,p4,2
86,p1,1
87,p3,2
88,p1,1
89,p1,2
90,p4,1
91,p4,2
92,p3,1
93,p4,1
94,p1,2
95,p4,2
96,p1,1
97,p4,2
98,p3,2
99,p1,2
