,0,1
0,p1,1
1,p4,1
2,p4,1
3,p4,2
4,p1,1
5,p1,2
6,p2,1
7,p4,2
8,p3,1
9,p1,2
10,p4,1
11,p1,1
12,p2,2
13,p3,2
14,p2,1
15,p4,2
16,p3,1
17,p1,2
18,p1,1
19,p3,2
20,p2,1
21,p2,2
22,p3,1
23,p4,1
24,p1,2
25,p1,1
26,p2,2
27,p4,1
28,p3,2
29,p1,1
30,p4,2
31,p4,1
32,p3,1
33,p1,2
34,p4,1
35,p4,2
36,p3,1
37,p1,2
38,p2,1
39,p4,2
40,p3,1
41,p3,2
42,p2,1
43,p4,2
44,p3,2
45,p2,2
46,p4,1
47,p3,1
48,p2,2
49,p3,2
50,p2,1
51,p4,2
52,p4,1
53,p2,2
54,p1,1
55,p3,2
56,p4,1
57,p4,2
58,p1,1
59,p1,2
60,p1,1
61,p1,2
62,p2,1
63,p4,2
64,p2,1
65,p1,1
66,p2,2
67,p1,1
68,p1,2
69,p2,1
70,p1,2
71,p2,2
72,p2,1
73,p2,2
74,p3,1
75,p1,2
76,p4,1
77,p2,2
78,p3,1
79,p3,2
80,p4,1
81,p4,2
82,p2,1
83,p3,2
84,p4,2
85,p4,1
86,p2,2
87,p2,1
88,p4,2
89,p4,1
90,p2,2
91,p2,1
92,p4,2
93,p4,1
94,p2,2
95,p4,1
96,p4,2
97,p4,1
98,p4,2
99,p4,2
