,0,1
0,p4,1
1,p1,1
2,p4,1
3,p4,2
4,p3,1
5,p1,2
6,p3,1
7,p3,2
8,p2,1
9,p4,2
10,p3,1
11,p2,1
12,p3,2
13,p2,2
14,p4,1
15,p2,2
16,p1,1
17,p3,2
18,p4,1
19,p2,1
20,p3,1
21,p4,2
22,p4,2
23,p1,2
24,p1,1
25,p2,1
26,p3,2
27,p2,2
28,p2,1
29,p3,1
30,p2,2
31,p4,1
32,p1,2
33,p2,2
34,p3,1
35,p3,2
36,p2,1
37,p4,2
38,p1,1
39,p3,2
40,p2,1
41,p1,1
42,p2,2
43,p1,2
44,p4,1
45,p3,1
46,p2,2
47,p1,2
48,p4,1
49,p4,2
50,p3,1
51,p3,2
52,p4,1
53,p4,2
54,p2,1
55,p4,2
56,p3,1
57,p3,2
58,p2,1
59,p2,2
60,p1,1
61,p3,2
62,p1,1
63,p1,2
64,p1,1
65,p1,2
66,p4,1
67,p2,2
68,p2,1
69,p4,2
70,p3,1
71,p1,2
72,p4,1
73,p2,2
74,p1,1
75,p3,2
76,p4,1
77,p4,2
78,p3,1
79,p1,2
80,p3,1
81,p3,2
82,p2,1
83,p4,2
84,p4,1
85,p2,2
86,p3,1
87,p3,2
88,p3,1
89,p4,2
90,p3,2
91,p3,1
92,p3,2
93,p3,1
94,p3,2
95,p3,1
96,p3,2
97,p1,1
98,p3,2
99,p1,2
