,0,1
0,p4,1
1,p1,1
2,p4,1
3,p4,2
4,p3,1
5,p1,2
6,p2,1
7,p4,2
8,p3,1
9,p3,2
10,p2,1
11,p2,2
12,p3,1
13,p3,2
14,p4,1
15,p2,2
16,p4,1
17,p4,2
18,p1,1
19,p3,2
20,p2,1
21,p3,1
22,p4,2
23,p2,1
24,p1,2
25,p1,1
26,p2,2
27,p2,1
28,p3,2
29,p3,1
30,p2,2
31,p4,1
32,p1,2
33,p2,2
34,p3,1
35,p3,2
36,p1,1
37,p2,1
38,p3,2
39,p1,1
40,p4,2
41,p2,1
42,p1,2
43,p2,2
44,p4,1
45,p3,1
46,p2,2
47,p1,2
48,p4,1
49,p4,2
50,p3,1
51,p3,2
52,p4,1
53,p4,2
54,p3,1
55,p3,2
56,p2,1
57,p4,2
58,p1,1
59,p3,2
60,p2,1
61,p2,2
62,p1,1
63,p1,2
64,p4,1
65,p2,2
66,p1,1
67,p1,2
68,p2,1
69,p4,2
70,p3,1
71,p1,2
72,p4,1
73,p2,2
74,p1,1
75,p3,2
76,p4,1
77,p3,1
78,p4,2
79,p1,2
80,p2,1
81,p3,1
82,p4,2
83,p4,1
84,p3,2
85,p2,2
86,p3,1
87,p4,2
88,p3,2
89,p3,1
90,p3,2
91,p3,1
92,p3,2
93,p3,1
94,p3,2
95,p3,1
96,p3,2
97,p1,1
98,p3,2
99,p1,2
