,0,1
0,p3,1
1,p4,1
2,p4,1
3,p4,2
4,p1,1
5,p3,2
6,p2,1
7,p4,2
8,p1,1
9,p1,2
10,p2,1
11,p2,2
12,p4,1
13,p2,2
14,p1,1
15,p1,2
16,p3,1
17,p1,2
18,p2,1
19,p4,2
20,p3,1
21,p3,2
22,p2,1
23,p2,2
24,p3,1
25,p4,1
26,p3,2
27,p2,2
28,p4,1
29,p3,1
30,p4,2
31,p4,1
32,p3,2
33,p4,2
34,p3,1
35,p3,2
36,p2,1
37,p3,1
38,p4,2
39,p3,2
40,p2,1
41,p1,1
42,p2,2
43,p3,2
44,p1,1
45,p1,2
46,p1,1
47,p1,2
48,p2,1
49,p2,2
50,p2,1
51,p2,2
52,p3,1
53,p1,2
54,p4,1
55,p2,2
56,p3,1
57,p3,2
58,p4,1
59,p4,2
60,p2,1
61,p4,2
62,p1,1
63,p3,2
64,p2,1
65,p2,2
66,p1,1
67,p1,2
68,p1,1
69,p1,2
70,p2,1
71,p2,2
72,p1,1
73,p1,2
74,p2,1
75,p2,2
76,p3,1
77,p2,1
78,p1,2
79,p2,2
80,p2,2
81,p3,1
82,p3,2
83,p1,1
84,p3,2
85,p3,1
86,p1,2
87,p3,1
88,p3,2
89,p3,1
90,p3,2
91,p1,1
92,p3,2
93,p3,1
94,p1,2
95,p3,1
96,p3,2
97,p1,1
98,p3,2
99,p1,2
