,0,1
0,p3,1
1,p4,1
2,p4,1
3,p4,2
4,p1,1
5,p3,2
6,p2,1
7,p4,2
8,p3,1
9,p1,2
10,p2,1
11,p2,2
12,p1,1
13,p3,2
14,p4,1
15,p2,2
16,p1,1
17,p1,2
18,p4,1
19,p4,2
20,p3,1
21,p1,2
22,p2,1
23,p4,2
24,p1,1
25,p3,2
26,p1,1
27,p1,2
28,p2,1
29,p2,2
30,p1,1
31,p1,2
32,p2,1
33,p2,2
34,p1,1
35,p1,2
36,p3,1
37,p1,2
38,p2,1
39,p2,2
40,p1,1
41,p3,2
42,p2,1
43,p2,2
44,p2,1
45,p2,2
46,p1,1
47,p1,2
48,p3,1
49,p1,2
50,p4,1
51,p2,2
52,p4,1
53,p4,2
54,p3,1
55,p3,2
56,p2,1
57,p4,2
58,p3,1
59,p3,2
60,p1,1
61,p3,2
62,p2,1
63,p2,2
64,p3,1
65,p1,2
66,p1,1
67,p3,2
68,p2,1
69,p2,2
70,p3,1
71,p1,2
72,p2,1
73,p2,2
74,p1,1
75,p3,2
76,p2,1
77,p2,2
78,p3,1
79,p1,2
80,p2,1
81,p2,2
82,p1,1
83,p2,1
84,p3,2
85,p2,2
86,p1,1
87,p1,2
88,p2,2
89,p1,1
90,p1,2
91,p1,1
92,p1,2
93,p1,1
94,p1,2
95,p3,1
96,p1,2
97,p3,1
98,p3,2
99,p3,2
